Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
ERR3141386_1	30.233319381338283	32.32091437677447	32.15069163233299	31.090615686412942	32.21718717693987	31.37649710790271	31.00454364368958	30.81372069450678	31.317444868607506	31.544790442715293	36.78124045002748	36.80065154135926	37.9405645010817	37.35122819580532	37.583984790644436	36.666982687759386	38.0351055728975	37.57516376784553	37.15753785949501	37.238435897306594	36.56658177802207	37.360494001482614	36.94763967543961	37.2738995153783	36.540521132229614	37.25706231498898	37.261597890054915	36.400216844260434	36.35328972914639	35.90150227686474	35.05350808627376	34.96052022450945	34.94796847185311	34.90638480274737	34.70419114569413	34.46163218170541	34.334412175553084	34.30222643583679	34.40426729332977	34.05339714269866	33.2016843251857	33.35724940619973	33.088332265921665	32.906676281776505	32.18020766620104	32.20546447536296	32.0683472937332	32.06070025567451	31.652052708283957	31.40061926686468	31.42954023973898	31.52613578485015	31.14515958224701	30.392872379588397	29.84783786100787	29.325668813256748	29.25675671586846	27.82039243768249
ERR3141386_2	29.08120061119824	29.336880165810214	31.52325528620921	31.722096430138325	31.444545862561082	35.524894225386916	33.53928158992229	33.86294434162553	33.83135063716912	33.63011714632953	36.0807457425403	37.20063136980015	36.843444495433666	36.70345992667639	36.23106823534158	36.31366572700821	36.99834996646478	36.85880614627406	36.87022022299659	36.14929878617643	36.22627849863086	36.236785863771374	37.05464878794144	36.06697865344758	36.31529054609454	36.98730301211806	36.30345185805274	37.291858254454134	36.31999051936722	37.03212522503896	36.5147993686302	35.570513214892664	35.673996338862025	36.85236940176198	35.23716710623855	35.920858904986915	34.88901507319755	35.917033368801654	34.19330505953131	34.406334878138566	34.213233551354264	33.561639746040065	33.16361252452105	32.14732802485136	32.5975108296058	31.892873892455334	31.901112965773905	31.961159662933248	30.606526507950115	30.405325291605102	29.350243823720746	29.386098770039183	27.922537178704886	28.793681259108716	28.160570653407227	26.70503532544289	26.784689786635333	23.477955007337407
ERR3141387_1	32.504114404853	32.81387031307183	32.78204189817125	32.705337636268865	32.92577990706546	32.199437734970225	31.676703152898384	31.426112608266514	30.485222521653302	33.927942464872295	37.211400561156026	37.25597475906888	38.00303534395759	37.74397866276297	37.75069146399618	36.82456332967362	38.0932905257788	37.63663262024376	37.3769948209513	37.270298654778145	36.460989675172726	37.37462487939582	37.081030486520056	37.45440773641193	36.53234299275821	37.54660034822726	37.36350822326468	36.58789522130175	36.526246797750936	36.067034855995836	35.48866708808819	35.345451420079634	35.325678987701146	35.37529139080191	35.21858579809473	34.972098568275825	34.725067926495214	34.84678444289184	34.762928214170856	34.71463219882224	33.66218185447649	33.636699160483964	33.61503476727551	33.420723957813486	32.696254893480166	32.793757416464274	32.786900444710604	32.72203923656164	32.408319748034295	32.12881303301505	32.092225881935434	32.01643100331593	31.586609885661687	31.25318117798405	31.139664637189345	30.614074369808474	30.200730833638307	28.59457863392887
ERR3141387_2	31.630113894711158	31.487251998979715	32.478751483292854	32.33203025362921	32.70270929678056	36.174169078750374	35.59046700158588	35.28423772609819	34.505184593716386	34.82672034246043	37.35784010380278	37.69805147996585	37.58841090816338	37.70510918144415	37.19373634538821	37.11969258409023	37.70255625422807	37.52370385157091	37.327967971964384	37.04336538354903	37.37746060263278	37.14868638475785	37.789777201095696	37.11774517306007	37.080490401570344	37.71727717337059	37.31293209568487	37.82133391001541	37.24929411895177	37.71225005822271	37.26031983675461	37.073386121923896	36.796319215712366	37.61820319171352	36.448273835268544	36.895072695212434	35.914736445198564	36.71233766953899	35.2872176198556	35.25537146089097	34.756885251355754	34.15939049139968	33.633313371261266	32.38197757593905	32.652164221312844	32.06832795466392	31.473047875702832	31.662856128910626	29.484771157023875	28.374751305852215	27.659618946224395	27.25543245611117	25.360119107029977	26.468219272271575	26.148325958456713	24.031935988288918	23.71253618125561	22.046772243847798
ERR3141388_1	32.10462448497298	32.224417451837695	32.61980128813221	31.76344776264892	32.21924162345552	31.493857715835848	29.691002807833403	30.50808708325309	30.8510065167412	31.364657912693257	36.79495160588575	36.90096740678397	38.100043032840475	37.42133382785437	37.78024198245877	36.65608676942243	38.0216533645262	37.63356181156371	37.26529151777542	37.293792096697885	36.6199971945441	37.56867304313507	37.15752302019215	37.43713948108576	36.64812212767677	37.327897405904295	37.40065904438565	36.24792764776788	35.96876624133102	35.91820574452758	34.969225575296775	35.18113021832629	35.21957542515733	35.04160919048333	34.92859972088091	34.83465403736012	34.5350384799184	34.30870856305975	34.50724116697455	34.41159937138768	33.55351216925934	34.079294071215784	33.816185103029184	33.649803499211856	32.8199948170391	32.532058515153025	32.67190193267381	32.40696751614921	32.013529905446624	32.041874520041176	32.261927823703246	32.47535216792794	32.42823239635861	31.078574162702175	30.487771303039164	29.85991074846235	29.691477833332147	28.668543706863144
ERR3141388_2	28.60576212111486	26.223903910757972	31.325473301807616	32.107753281551275	31.041822690432205	36.141057371573126	34.05948279756258	33.956116012733915	33.88390405340827	33.76038981571959	36.18108694773531	37.43463739482512	37.327437120936544	37.03959877225642	36.66748119987923	36.70873899512374	37.391277885161756	37.240570220798894	37.16602260056252	36.5146608845745	36.56538733122686	36.41399351892137	37.15183507723325	36.323150954924884	36.371765701637386	37.3201800246785	36.75262250688883	37.64797091835886	36.66814119526687	37.37276615574085	36.870736955224444	35.96104981110723	36.35904367238932	37.395199817407615	36.041315806366484	36.567973105663455	35.61641144150506	36.52230646514934	35.151014362507695	35.21105825124997	34.90013337803042	34.936744102004475	34.19938565270833	33.22510359978032	33.48760773069525	32.826321357840655	33.452043584421645	33.0783535302383	31.62809497656969	31.56954653847159	30.211946962618487	30.48589735359919	28.647026097872374	29.167897501004497	28.87566980259576	27.702065814093373	27.898939870521076	22.804614261701484
ERR3141389_1	32.492428170424276	32.80000357583451	32.74591460907189	32.659218501367754	32.89280095117198	32.18274749244605	31.668220664747636	31.438625270422484	30.35896908691066	33.91380987287908	37.15645438129123	37.455513936814995	38.01911909316837	37.34184173356457	37.81092953818097	36.67185639448606	37.92073537036706	37.37554307986626	37.3794416334412	37.31483881925944	36.523048041336644	37.834856340848546	37.35433212350932	37.53523895514116	36.63416709874667	37.67009887182421	37.51407001483971	36.46690654556507	36.60463785735996	36.611333607480645	35.29921510432497	35.453047504961475	35.25965743505391	35.53231660438755	35.633044286710415	35.59750496147038	35.04432783250791	35.358126977883465	35.24048023457475	34.76936940158409	34.20667071927911	34.90944109706602	34.347214424916416	34.54290196849689	33.769515116840395	32.90280256029751	33.443045001877316	32.86981101714613	32.6985035132574	32.38183386672865	32.916392519354204	32.59142872467862	33.2942205574726	31.855726698968375	31.713358423772142	30.669727878993758	30.087231588922066	29.065998730578748
ERR3141389_2	32.41957501206844	31.867189036491393	32.709883606586686	32.63549283939139	33.02498614364127	36.28772952387764	35.20815826643543	35.0501197904561	34.43976953746581	34.8182421197547	37.31433105075897	37.76050401387424	37.84230391017503	37.86656862920384	37.164283670951704	37.22077649246393	37.74245409522448	37.766500688348145	37.62180096905115	37.25692907332249	37.45918721281579	37.06218018630098	37.29908101053083	37.169377447211744	36.85060967978402	37.73090861954909	37.577107507464554	37.99347320805993	37.429920795265595	37.77968389622928	37.345169941535104	37.11225527882569	37.23829450573028	37.8497085694874	37.13216641933811	37.28025424183368	36.41691906098586	37.046647655146515	35.98021401369545	36.26825374121686	36.11139439666733	35.64730024494467	34.195185138831775	33.69057141835476	33.485750299476145	33.2781293021759	33.829821565857934	32.748344388621696	30.021432658096586	30.209224759078154	29.377327421286942	28.3037644597808	25.717682501653826	27.124295113622146	26.779037564141532	24.847106255922476	24.239991239205448	19.925562299976757
ERR3141390_1	32.119902066136845	32.258296627815895	32.63328727922566	31.828820424406317	32.22779070179375	31.558703242287905	29.796736062728055	30.63527114847923	31.09294663627883	31.564447803376517	36.772882396703	36.691026534251264	37.53010797129688	37.20021019567091	37.36001952379265	36.75328853882519	37.87746458360395	37.43400839995434	37.01777846006085	37.10972450196616	36.53708457817193	36.961475148494976	36.81031060937063	37.07768658802043	36.25971525178214	37.02928962522978	36.69753945105079	36.30598821487193	36.39764533613594	35.867394872642684	35.219474195922835	34.92694637648642	35.07729375041822	34.931021968202984	34.821979224480316	34.40503131285696	34.37557479068998	34.376365189392594	34.444649654200575	34.152072238032815	33.24493778759216	33.596314096886815	33.158266318702296	32.89993269015032	32.446981487823216	32.3329326232341	32.437075524800335	32.39627709615074	31.75900948242268	31.51342615007341	31.357494813992577	31.27669071714512	30.576349444398524	30.579941664796944	29.934482717900874	29.489675613759545	29.347241673850316	26.863971123680862
