Module	Section	Sample Name	Source
FastQC	all_sections	ERR3141474_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141474_1_fastqc.zip
FastQC	all_sections	ERR3141474_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141474_2_fastqc.zip
FastQC	all_sections	ERR3141475_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141475_1_fastqc.zip
FastQC	all_sections	ERR3141475_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141475_2_fastqc.zip
FastQC	all_sections	ERR3141476_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141476_1_fastqc.zip
FastQC	all_sections	ERR3141476_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141476_2_fastqc.zip
FastQC	all_sections	ERR3141477_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141477_1_fastqc.zip
FastQC	all_sections	ERR3141477_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141477_2_fastqc.zip
FastQC	all_sections	ERR3141478_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141478_1_fastqc.zip
FastQC	all_sections	ERR3141478_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141478_2_fastqc.zip
FastQC	all_sections	ERR3141479_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141479_1_fastqc.zip
FastQC	all_sections	ERR3141479_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141479_2_fastqc.zip
FastQC	all_sections	ERR3141480_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141480_1_fastqc.zip
FastQC	all_sections	ERR3141480_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141480_2_fastqc.zip
FastQC	all_sections	ERR3141481_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141481_1_fastqc.zip
FastQC	all_sections	ERR3141481_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141481_2_fastqc.zip
FastQC	all_sections	ERR3141482_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141482_1_fastqc.zip
FastQC	all_sections	ERR3141482_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141482_2_fastqc.zip
FastQC	all_sections	ERR3141483_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141483_1_fastqc.zip
FastQC	all_sections	ERR3141483_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141483_2_fastqc.zip
FastQC	all_sections	ERR3141484_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141484_1_fastqc.zip
FastQC	all_sections	ERR3141484_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141484_2_fastqc.zip
FastQC	all_sections	ERR3141485_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141485_1_fastqc.zip
FastQC	all_sections	ERR3141485_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141485_2_fastqc.zip
FastQC	all_sections	ERR3141486_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141486_1_fastqc.zip
FastQC	all_sections	ERR3141486_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141486_2_fastqc.zip
FastQC	all_sections	ERR3141487_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141487_1_fastqc.zip
FastQC	all_sections	ERR3141487_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141487_2_fastqc.zip
FastQC	all_sections	ERR3141488_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141488_1_fastqc.zip
FastQC	all_sections	ERR3141488_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141488_2_fastqc.zip
FastQC	all_sections	ERR3141489_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141489_1_fastqc.zip
FastQC	all_sections	ERR3141489_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141489_2_fastqc.zip
FastQC	all_sections	ERR3141490_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141490_1_fastqc.zip
FastQC	all_sections	ERR3141490_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141490_2_fastqc.zip
FastQC	all_sections	ERR3141491_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141491_1_fastqc.zip
FastQC	all_sections	ERR3141491_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141491_2_fastqc.zip
FastQC	all_sections	ERR3141492_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141492_1_fastqc.zip
FastQC	all_sections	ERR3141492_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141492_2_fastqc.zip
FastQC	all_sections	ERR3141493_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141493_1_fastqc.zip
FastQC	all_sections	ERR3141493_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141493_2_fastqc.zip
FastQC	all_sections	ERR3141494_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141494_1_fastqc.zip
FastQC	all_sections	ERR3141494_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141494_2_fastqc.zip
FastQC	all_sections	ERR3141495_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141495_1_fastqc.zip
FastQC	all_sections	ERR3141495_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141495_2_fastqc.zip
FastQC	all_sections	ERR3141496_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141496_1_fastqc.zip
FastQC	all_sections	ERR3141496_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141496_2_fastqc.zip
FastQC	all_sections	ERR3141497_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141497_1_fastqc.zip
FastQC	all_sections	ERR3141497_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141497_2_fastqc.zip
FastQC	all_sections	ERR3141498_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141498_1_fastqc.zip
FastQC	all_sections	ERR3141498_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141498_2_fastqc.zip
FastQC	all_sections	ERR3141499_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141499_1_fastqc.zip
FastQC	all_sections	ERR3141499_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141499_2_fastqc.zip
FastQC	all_sections	ERR3141500_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141500_1_fastqc.zip
FastQC	all_sections	ERR3141500_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141500_2_fastqc.zip
FastQC	all_sections	ERR3141501_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141501_1_fastqc.zip
FastQC	all_sections	ERR3141501_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141501_2_fastqc.zip
FastQC	all_sections	ERR3141502_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141502_1_fastqc.zip
FastQC	all_sections	ERR3141502_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141502_2_fastqc.zip
FastQC	all_sections	ERR3141503_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141503_1_fastqc.zip
FastQC	all_sections	ERR3141503_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141503_2_fastqc.zip
FastQC	all_sections	ERR3141504_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141504_1_fastqc.zip
FastQC	all_sections	ERR3141504_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141504_2_fastqc.zip
FastQC	all_sections	ERR3141505_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141505_1_fastqc.zip
FastQC	all_sections	ERR3141505_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141505_2_fastqc.zip
FastQC	all_sections	ERR3141506_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141506_1_fastqc.zip
FastQC	all_sections	ERR3141506_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141506_2_fastqc.zip
FastQC	all_sections	ERR3141507_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141507_1_fastqc.zip
FastQC	all_sections	ERR3141507_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141507_2_fastqc.zip
FastQC	all_sections	ERR3141508_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141508_1_fastqc.zip
FastQC	all_sections	ERR3141508_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141508_2_fastqc.zip
FastQC	all_sections	ERR3141509_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141509_1_fastqc.zip
FastQC	all_sections	ERR3141509_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141509_2_fastqc.zip
FastQC	all_sections	ERR3141510_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141510_1_fastqc.zip
FastQC	all_sections	ERR3141510_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141510_2_fastqc.zip
FastQC	all_sections	ERR3141511_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141511_1_fastqc.zip
FastQC	all_sections	ERR3141511_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141511_2_fastqc.zip
FastQC	all_sections	ERR3141512_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141512_1_fastqc.zip
FastQC	all_sections	ERR3141512_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141512_2_fastqc.zip
FastQC	all_sections	ERR3141513_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141513_1_fastqc.zip
FastQC	all_sections	ERR3141513_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141513_2_fastqc.zip
FastQC	all_sections	ERR3141514_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141514_1_fastqc.zip
FastQC	all_sections	ERR3141514_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141514_2_fastqc.zip
FastQC	all_sections	ERR3141515_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141515_1_fastqc.zip
FastQC	all_sections	ERR3141515_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141515_2_fastqc.zip
FastQC	all_sections	ERR3141516_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141516_1_fastqc.zip
FastQC	all_sections	ERR3141516_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141516_2_fastqc.zip
FastQC	all_sections	ERR3141517_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141517_1_fastqc.zip
FastQC	all_sections	ERR3141517_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141517_2_fastqc.zip
FastQC	all_sections	ERR3141518_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141518_1_fastqc.zip
FastQC	all_sections	ERR3141518_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141518_2_fastqc.zip
FastQC	all_sections	ERR3141519_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141519_1_fastqc.zip
FastQC	all_sections	ERR3141519_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141519_2_fastqc.zip
FastQC	all_sections	ERR3141520_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141520_1_fastqc.zip
FastQC	all_sections	ERR3141520_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141520_2_fastqc.zip
FastQC	all_sections	ERR3141521_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141521_1_fastqc.zip
FastQC	all_sections	ERR3141521_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141521_2_fastqc.zip
FastQC	all_sections	ERR3141522_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141522_1_fastqc.zip
FastQC	all_sections	ERR3141522_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141522_2_fastqc.zip
FastQC	all_sections	ERR3141523_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141523_1_fastqc.zip
FastQC	all_sections	ERR3141523_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141523_2_fastqc.zip
FastQC	all_sections	ERR3141524_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141524_1_fastqc.zip
FastQC	all_sections	ERR3141524_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141524_2_fastqc.zip
FastQC	all_sections	ERR3141525_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141525_1_fastqc.zip
FastQC	all_sections	ERR3141525_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141525_2_fastqc.zip
FastQC	all_sections	ERR3141526_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141526_1_fastqc.zip
FastQC	all_sections	ERR3141526_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141526_2_fastqc.zip
FastQC	all_sections	ERR3141527_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141527_1_fastqc.zip
FastQC	all_sections	ERR3141527_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141527_2_fastqc.zip
FastQC	all_sections	ERR3141528_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141528_1_fastqc.zip
FastQC	all_sections	ERR3141528_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141528_2_fastqc.zip
FastQC	all_sections	ERR3141529_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141529_1_fastqc.zip
FastQC	all_sections	ERR3141529_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141529_2_fastqc.zip
FastQC	all_sections	ERR3141530_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141530_1_fastqc.zip
FastQC	all_sections	ERR3141530_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141530_2_fastqc.zip
FastQC	all_sections	ERR3141531_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141531_1_fastqc.zip
FastQC	all_sections	ERR3141531_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141531_2_fastqc.zip
FastQC	all_sections	ERR3141532_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141532_1_fastqc.zip
FastQC	all_sections	ERR3141532_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141532_2_fastqc.zip
FastQC	all_sections	ERR3141533_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141533_1_fastqc.zip
FastQC	all_sections	ERR3141533_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141533_2_fastqc.zip
FastQC	all_sections	ERR3141534_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141534_1_fastqc.zip
FastQC	all_sections	ERR3141534_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141534_2_fastqc.zip
FastQC	all_sections	ERR3141535_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141535_1_fastqc.zip
FastQC	all_sections	ERR3141535_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141535_2_fastqc.zip
FastQC	all_sections	ERR3141536_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141536_1_fastqc.zip
FastQC	all_sections	ERR3141536_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141536_2_fastqc.zip
FastQC	all_sections	ERR3141537_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141537_1_fastqc.zip
FastQC	all_sections	ERR3141537_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141537_2_fastqc.zip
FastQC	all_sections	ERR3141538_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141538_1_fastqc.zip
FastQC	all_sections	ERR3141538_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141538_2_fastqc.zip
FastQC	all_sections	ERR3141539_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141539_1_fastqc.zip
FastQC	all_sections	ERR3141539_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141539_2_fastqc.zip
FastQC	all_sections	ERR3141540_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141540_1_fastqc.zip
FastQC	all_sections	ERR3141540_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141540_2_fastqc.zip
FastQC	all_sections	ERR3141541_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141541_1_fastqc.zip
FastQC	all_sections	ERR3141541_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141541_2_fastqc.zip
FastQC	all_sections	ERR3141542_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141542_1_fastqc.zip
FastQC	all_sections	ERR3141542_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141542_2_fastqc.zip
FastQC	all_sections	ERR3141543_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141543_1_fastqc.zip
FastQC	all_sections	ERR3141543_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141543_2_fastqc.zip
FastQC	all_sections	ERR3141544_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141544_1_fastqc.zip
FastQC	all_sections	ERR3141544_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141544_2_fastqc.zip
FastQC	all_sections	ERR3141545_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141545_1_fastqc.zip
FastQC	all_sections	ERR3141545_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141545_2_fastqc.zip
FastQC	all_sections	ERR3141546_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141546_1_fastqc.zip
FastQC	all_sections	ERR3141546_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141546_2_fastqc.zip
FastQC	all_sections	ERR3141547_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141547_1_fastqc.zip
FastQC	all_sections	ERR3141547_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141547_2_fastqc.zip
FastQC	all_sections	ERR3141548_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141548_1_fastqc.zip
FastQC	all_sections	ERR3141548_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141548_2_fastqc.zip
FastQC	all_sections	ERR3141549_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141549_1_fastqc.zip
FastQC	all_sections	ERR3141549_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141549_2_fastqc.zip
FastQC	all_sections	ERR3141550_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141550_1_fastqc.zip
FastQC	all_sections	ERR3141550_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141550_2_fastqc.zip
FastQC	all_sections	ERR3141551_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141551_1_fastqc.zip
FastQC	all_sections	ERR3141551_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141551_2_fastqc.zip
FastQC	all_sections	ERR3141552_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141552_1_fastqc.zip
FastQC	all_sections	ERR3141552_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141552_2_fastqc.zip
FastQC	all_sections	ERR3141553_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141553_1_fastqc.zip
FastQC	all_sections	ERR3141553_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141553_2_fastqc.zip
FastQC	all_sections	ERR3141554_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141554_1_fastqc.zip
FastQC	all_sections	ERR3141554_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141554_2_fastqc.zip
FastQC	all_sections	ERR3141555_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141555_1_fastqc.zip
FastQC	all_sections	ERR3141555_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141555_2_fastqc.zip
FastQC	all_sections	ERR3141556_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141556_1_fastqc.zip
FastQC	all_sections	ERR3141556_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141556_2_fastqc.zip
FastQC	all_sections	ERR3141557_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141557_1_fastqc.zip
FastQC	all_sections	ERR3141557_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141557_2_fastqc.zip
FastQC	all_sections	ERR3141558_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141558_1_fastqc.zip
FastQC	all_sections	ERR3141558_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141558_2_fastqc.zip
FastQC	all_sections	ERR3141559_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141559_1_fastqc.zip
FastQC	all_sections	ERR3141559_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141559_2_fastqc.zip
FastQC	all_sections	ERR3141560_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141560_1_fastqc.zip
FastQC	all_sections	ERR3141560_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141560_2_fastqc.zip
FastQC	all_sections	ERR3141561_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141561_1_fastqc.zip
FastQC	all_sections	ERR3141561_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141561_2_fastqc.zip
FastQC	all_sections	ERR3141562_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141562_1_fastqc.zip
FastQC	all_sections	ERR3141562_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141562_2_fastqc.zip
FastQC	all_sections	ERR3141563_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141563_1_fastqc.zip
FastQC	all_sections	ERR3141563_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141563_2_fastqc.zip
FastQC	all_sections	ERR3141564_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141564_1_fastqc.zip
FastQC	all_sections	ERR3141564_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141564_2_fastqc.zip
FastQC	all_sections	ERR3141565_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141565_1_fastqc.zip
FastQC	all_sections	ERR3141565_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141565_2_fastqc.zip
FastQC	all_sections	ERR3141566_1	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141566_1_fastqc.zip
FastQC	all_sections	ERR3141566_2	/local/workdir/kah357/Amplicon_Project/analysis/00_FastQC/fastqc_reports/ERR3141566_2_fastqc.zip
